Rndrng_Prvdr_Geo_Lvl,Rndrng_Prvdr_Geo_Cd,Rndrng_Prvdr_Geo_Desc,HCPCS_Cd,HCPCS_Desc,HCPCS_Drug_Ind,Place_Of_Srvc,Tot_Rndrng_Prvdrs,Tot_Benes,Tot_Srvcs,Tot_Bene_Day_Srvcs,Avg_Sbmtd_Chrg,Avg_Mdcr_Alowd_Amt,Avg_Mdcr_Pymt_Amt,Avg_Mdcr_Stdzd_Amt
National,,National,0071A,"Intramuscular administration of single severe acute respiratory syndrome coronavirus 2 (covid-19) vaccine, mrna-lnp, spike protein, preservative free, 10 mcg/0.2ml dosage, diluent reconstituted, tris-sucrose formulation; first dose",N,O,3,47,47.0,47,63.305744681,42.361702128,42.361702128,40.69
National,,National,00730,Anesthesia for procedure on upper rear abdomen,N,F,580,420,599.0,598,1419.9200835,143.66689482,113.19028381,111.59447412
National,,National,00730,Anesthesia for procedure on upper rear abdomen,N,O,44,36,62.0,62,961.87903226,106.985,85.294677419,83.663870968
National,,National,00731,"Anesthesia for other procedure on esophagus, stomach, or upper small bowel using an endoscope",N,F,80358,841461,1327964.0,1327624,1096.9976807,105.62395362,82.572434358,81.908107976
National,,National,00731,"Anesthesia for other procedure on esophagus, stomach, or upper small bowel using an endoscope",N,O,3614,36725,45382.0,45378,1381.079495,121.30600855,94.826983826,89.297785686
National,,National,00732,"Anesthesia for procedure on gallbladder, pancreas, or liver using an endoscope",N,F,41474,64247,134032.0,133993,1602.8256527,151.72608191,119.53700258,117.96944379
National,,National,00732,"Anesthesia for procedure on gallbladder, pancreas, or liver using an endoscope",N,O,171,147,272.0,272,1230.55625,120.765,96.015441176,90.9125
National,,National,00750,Anesthesia for other repair of upper abdomen hernia,N,F,10292,9461,12943.0,12942,1573.3993858,149.93586958,116.71981843,116.26059337
National,,National,00750,Anesthesia for other repair of upper abdomen hernia,N,O,123,89,142.0,142,1055.4717606,106.51204225,79.951901408,78.960070423
National,,National,00752,Anesthesia for procedure to repair upper abdominal incisional hernia and/or wound opening,N,F,19701,20615,28871.0,28864,2140.6613508,212.94156974,166.9173056,166.10854179
National,,National,00752,Anesthesia for procedure to repair upper abdominal incisional hernia and/or wound opening,N,O,169,127,204.0,204,1647.620098,159.82789216,123.22490196,120.32779412
National,,National,00754,Anesthesia for procedure to repair upper abdominal hernia present at birth,N,F,46,37,52.0,52,1709.8301923,206.90865385,161.94615385,163.75884615
National,,National,00756,Anesthesia for procedure to repair abdominal hernia,N,F,214,195,244.0,244,2835.9744262,327.66418033,257.3947541,254.70418033
National,,National,0075T,"Insertion of stents into vertebral artery via catheter, open or accessed through the skin including radiologic supervision and interpretation, initial vessel",N,F,39,54,54.0,54,2037.5344444,303.19925926,241.92240741,240.17574074
National,,National,00770,Anesthesia for procedure on large blood vessels in abdomen,N,F,4416,3725,5357.0,5355,4721.9309054,507.35229793,403.80036588,397.92599963
National,,National,00770,Anesthesia for procedure on large blood vessels in abdomen,N,O,13,81,95.0,95,16496.189895,546.66484211,435.91136842,393.39926316
National,,National,0077U,Detection of immunoglobulin paraprotein (m-protein) in blood or urine,N,O,24,3526,7348.0,7185,177.33204818,42.258836418,42.258836418,42.54529804
National,,National,00790,Anesthesia for other procedure on upper abdomen,N,F,70802,243065,363994.0,363844,2455.4521808,245.01396663,193.46296021,191.97005357
National,,National,00790,Anesthesia for other procedure on upper abdomen,N,O,639,674,1087.0,1087,1823.401104,177.13604416,139.52234591,137.15882245
National,,National,00792,Anesthesia for partial removal of liver or management of bleeding including use of an endoscope,N,F,3688,3454,4827.0,4826,4234.8365299,482.83506111,384.39410814,375.90507354
National,,National,00794,Anesthesia for removal of pancreas including use of an endoscope,N,F,5348,5389,7605.0,7605,4570.8287719,480.64713872,382.08247863,373.67259829
National,,National,00794,Anesthesia for removal of pancreas including use of an endoscope,N,O,25,19,38.0,38,4412.9473684,413.16473684,330.27263158,319.12315789
National,,National,00796,Anesthesia for liver transplant recipient including use of an endoscope,N,F,775,1377,1645.0,1645,9138.3345653,1151.9778602,920.10777508,892.23970213
National,,National,00797,Anesthesia for procedure on stomach for weight loss,N,F,10722,10883,15677.0,15675,3162.8417223,299.23062703,235.87604325,235.33769471
National,,National,00800,Anesthesia for other procedure on lower front abdomen,N,F,16245,14087,21182.0,21172,1331.4373232,124.39356199,98.097862336,97.209388632
National,,National,00800,Anesthesia for other procedure on lower front abdomen,N,O,260,189,433.0,433,1040.4735797,92.974849885,73.382748268,68.836628176
National,,National,00802,Anesthesia for removal of excess tissue of lower rear abdomen,N,F,1374,1000,1442.0,1442,2447.2135437,238.6597018,186.68700416,185.47610264
National,,National,00802,Anesthesia for removal of excess tissue of lower rear abdomen,N,O,27,20,33.0,33,1735.3242424,191.99,148.80242424,146.52939394
National,,National,0080U,"Analysis of galectin-3-binding protein and scavenger receptor cysteine-rich type 1 protein m130 in plasma, with clinical risk factors, to evaluate probability of lung cancer",N,O,1,3866,3882.0,3882,4275.0386399,3441.9918058,3441.9918058,3449.6
National,,National,00811,Anesthesia for other procedure on large bowel using an endoscope,N,F,74427,1001127,1310789.0,1310529,996.45391024,101.07868539,80.615844922,79.97005576
National,,National,00811,Anesthesia for other procedure on large bowel using an endoscope,N,O,4199,60483,74928.0,74918,1228.4320542,109.76033098,86.90352405,82.171103459
National,,National,00812,Anesthesia for exam of colon using an endoscope,N,F,60322,530975,662364.0,662221,946.95651063,81.925297118,81.925297118,81.276079225
National,,National,00812,Anesthesia for exam of colon using an endoscope,N,O,3493,35426,41262.0,41260,1016.4057418,91.247352043,91.247352043,87.687706607
National,,National,00813,Anesthesia for procedure on small and large bowel using an endoscope,N,F,67085,460828,595260.0,595107,1283.3537389,126.27170949,97.335834325,96.345999563
National,,National,00813,Anesthesia for procedure on small and large bowel using an endoscope,N,O,3015,19134,23385.0,23381,1380.7706055,136.20948471,104.73527004,99.245127646
National,,National,00820,Anesthesia for procedure on lower rear abdomen,N,F,1231,941,1388.0,1388,1457.1111888,142.97929395,111.95587896,110.41175072
National,,National,00820,Anesthesia for procedure on lower rear abdomen,N,O,113,133,222.0,222,1106.8276126,110.85027027,88.384864865,82.901846847
National,,National,00830,Anesthesia for other repair of lower abdomen hernia (1 year or older),N,F,34603,50559,70248.0,70234,1599.9067283,157.97140758,123.28148873,121.92922418
National,,National,00830,Anesthesia for other repair of lower abdomen hernia (1 year or older),N,O,556,599,960.0,960,1158.7169167,120.48691667,94.304604167,93.063385417
National,,National,00832,Anesthesia for repair of abdominal wall hernia,N,F,14256,14152,19901.0,19896,2343.1483503,213.93788151,168.19900709,166.95752224
National,,National,00832,Anesthesia for repair of abdominal wall hernia,N,O,97,72,112.0,112,1504.5152679,143.100625,110.93330357,112.93580357
National,,National,00840,Anesthesia for other procedure on lower abdomen,N,F,65089,182438,267001.0,266919,2314.5316719,222.13164093,174.79187554,173.12794109
National,,National,00840,Anesthesia for other procedure on lower abdomen,N,O,1044,1479,2455.0,2455,1637.4519389,172.20876171,135.45117312,130.49098982
National,,National,00844,Anesthesia for procedure on large bowel,N,F,1893,1404,2059.0,2057,3728.4918893,395.94200097,314.3622001,309.83190384
National,,National,00846,Anesthesia for removal of uterus including use of an endoscope,N,F,4548,3973,5796.0,5795,3293.7323137,333.03937543,264.21119565,258.19550207
National,,National,00848,Anesthesia for removal of pelvic organs including use of an endoscope,N,F,352,240,377.0,377,4208.0598143,504.78416446,402.0098939,386.72519894
National,,National,0084U,Dna red blood cell antigen typing,N,O,1,15,15.0,15,1080.0,705.6,705.6,705.6
National,,National,00851,Anesthesia for tying or incision of fallopian tubes using an endoscope,N,F,187,146,188.0,188,1585.772766,184.63664894,141.14297872,143.6081383
National,,National,00860,Anesthesia for other procedure on lower abdomen outside abdominal cavity,N,F,29272,34249,53328.0,53314,2116.4996546,205.6497791,162.15437781,160.26034128
National,,National,00860,Anesthesia for other procedure on lower abdomen outside abdominal cavity,N,O,683,720,1555.0,1555,1341.113672,138.72033441,108.81180064,105.84137621
National,,National,00862,Anesthesia for procedure on upper urinary tubes or removal of kidney for transplant,N,F,26928,32292,49586.0,49553,2809.9252035,279.48285222,222.51886238,219.67957649
National,,National,00862,Anesthesia for procedure on upper urinary tubes or removal of kidney for transplant,N,O,245,235,494.0,494,1919.3815789,193.76404858,154.29751012,144.22919028
National,,National,00864,Anesthesia for total removal of bladder,N,F,3456,2911,4442.0,4440,4391.4124403,453.68447096,360.90691355,353.87624944
National,,National,00864,Anesthesia for total removal of bladder,N,O,25,16,31.0,31,4260.3225806,405.16129032,323.76419355,313.39580645
National,,National,00865,Anesthesia for extensive removal of prostate,N,F,17671,21277,31564.0,31554,3174.2495093,317.88719871,251.17339627,248.70974116
National,,National,00865,Anesthesia for extensive removal of prostate,N,O,185,251,470.0,470,2245.9261702,301.9542766,240.25819149,218.59595745
National,,National,00866,Anesthesia for removal of adrenal gland,N,F,2017,1636,2310.0,2308,3414.3920952,359.42063203,285.32412987,281.32012121
National,,National,00868,Anesthesia for kidney transplant,N,F,6854,9481,13507.0,13503,3905.8389531,400.99336862,318.67520693,311.14576738
National,,National,00870,Anesthesia for removal of urinary bladder stone,N,F,436,392,532.0,532,1566.5723308,178.35838346,138.5937594,136.44343985
National,,National,00872,Anesthesia for shock wave therapy for urinary system stones with water bath,N,F,496,766,1170.0,1170,1531.9825897,159.26653846,125.84954701,124.57620513
National,,National,00872,Anesthesia for shock wave therapy for urinary system stones with water bath,N,O,10,12,23.0,23,1614.4347826,117.71652174,93.789130435,91.666086957
National,,National,00873,Anesthesia for shock wave therapy for urinary system stones without water bath,N,F,17232,30590,45278.0,45273,1405.5950417,140.57778104,110.5764009,110.60173837
National,,National,00873,Anesthesia for shock wave therapy for urinary system stones without water bath,N,O,321,349,594.0,594,1315.0611279,111.96944444,87.872491582,87.655707071
National,,National,00880,Anesthesia for other procedure on large blood vessel of lower abdomen,N,F,3861,3261,4570.0,4565,4665.0529431,492.54743545,391.59795842,388.71503501
National,,National,00880,Anesthesia for other procedure on large blood vessel of lower abdomen,N,O,46,658,1049.0,1042,724.52475691,435.32641563,346.35148713,348.76448046
National,,National,00882,Anesthesia for tying of large vein of lower abdomen,N,F,67,63,80.0,80,3014.40225,353.78275,282.696875,283.466875
National,,National,0089U,Gene expression profiling of melanoma in superficial sample collected by adhesive patch,N,O,2,7532,10009.0,8090,1299.6603057,743.94394845,743.94394845,744.8
National,,National,00902,Anesthesia for procedure on anus and rectum,N,F,41677,79143,118541.0,118513,1252.8440236,124.59136223,97.468998237,96.812718553
National,,National,00902,Anesthesia for procedure on anus and rectum,N,O,1341,6513,8265.0,8265,1904.6696128,135.79319661,106.23563339,100.9590006
National,,National,00904,Anesthesia for extensive procedure on perineum,N,F,4224,2753,4700.0,4699,2349.6278213,230.74284255,181.87094043,179.83863404
National,,National,00904,Anesthesia for extensive procedure on perineum,N,O,31,17,32.0,32,1660.3375,191.38625,150.9821875,144.0721875
National,,National,00906,Anesthesia for removal of external female genitals,N,F,3414,2581,3845.0,3845,1364.3690299,130.76730299,102.5816515,101.74959948
National,,National,00906,Anesthesia for removal of external female genitals,N,O,84,60,114.0,114,968.26526316,107.32175439,83.062982456,77.633508772
National,,National,00908,Anesthesia for removal of prostate,N,F,135,105,144.0,144,3265.8427083,286.12097222,226.91840278,219.80854167
National,,National,0090U,Mrna gene expression profiling of 23 genes in skin melanoma tissue sample,N,O,1,475,478.0,478,4250.0,1719.9,1719.9,1719.9
National,,National,00910,Anesthesia for other procedure on urinary system through urethra,N,F,62807,187971,317521.0,317421,1006.27329,93.028892861,72.897148819,72.53348758
National,,National,00910,Anesthesia for other procedure on urinary system through urethra,N,O,1671,6098,8678.0,8678,1253.7115937,93.289912422,72.952734501,70.448006453
National,,National,00912,Anesthesia for removal of urinary bladder tumors including use of an endoscope,N,F,41573,60429,104220.0,104197,1430.2840926,139.13898858,109.53013539,108.1412393
National,,National,00912,Anesthesia for removal of urinary bladder tumors including use of an endoscope,N,O,764,1009,1909.0,1909,1165.5611943,114.83010477,90.294342588,88.279099005
National,,National,00914,Anesthesia for removal of prostate including use of an endoscope,N,F,37796,69089,97800.0,97765,1696.4906262,164.51874591,129.35705992,128.02337382
National,,National,00914,Anesthesia for removal of prostate including use of an endoscope,N,O,553,1101,1452.0,1452,2123.2389256,150.1221832,117.24252066,113.34209366
National,,National,00916,Anesthesia for procedure to control urinary system bleeding including use of an endoscope,N,F,1258,1020,1457.0,1457,1545.8690185,160.75016472,126.18770075,125.40475635
National,,National,00918,"Anesthesia for fragmenting, manipulation and/or removal of kidney stone including use of an endoscope",N,F,47171,91118,147741.0,147705,1506.8945253,144.45810005,113.8427268,113.2763239
National,,National,00918,"Anesthesia for fragmenting, manipulation and/or removal of kidney stone including use of an endoscope",N,O,846,1199,2027.0,2027,1287.3199408,127.4325851,100.06267884,100.10487913
National,,National,00920,Anesthesia for other procedure on male genitals,N,F,21293,22354,32579.0,32562,1337.1869081,129.31811658,100.88408024,100.28286289
National,,National,00920,Anesthesia for other procedure on male genitals,N,O,460,440,658.0,658,1371.1230243,114.22240122,87.031428571,86.397173252
National,,National,00921,Anesthesia for vasectomy,N,F,137,100,138.0,138,1019.1216667,102.20007246,76.768188406,77.570072464
National,,National,00922,Anesthesia for procedure on male genital glands,N,F,33,27,34.0,34,2200.3205882,227.38382353,181.32823529,175.28
National,,National,00924,Anesthesia for procedure on undescended testicle,N,F,48,35,48.0,48,1567.403125,150.66020833,120.19791667,119.271875
National,,National,00926,Anesthesia for removal of testicle through groin,N,F,993,727,1021.0,1021,1485.1318022,150.86269344,118.47329089,117.91095984
National,,National,00928,Anesthesia for removal of testicle through incision in abdomen,N,F,21,17,21.0,21,2837.7442857,277.24142857,221.18904762,215.88047619
